Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-05 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.55,623.71,3.19,1.35,eia.gov,false,
2023-01-05 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.55,626.15,2.75,1.05,eia.gov,false,
2023-01-05 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.11,624.53,2.92,0.99,eia.gov,false,
2023-01-05 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.51,627.31,2.5,0.88,eia.gov,false,
2023-01-05 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,510.48,630.72,2.12,0.45,eia.gov,false,
2023-01-05 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.93,624.68,2.52,0.07,eia.gov,false,
2023-01-05 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.3,620.83,2.58,0.04,eia.gov,false,
2023-01-06 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.86,622.51,2.5,0.03,eia.gov,false,
2023-01-06 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.86,627.92,2.23,0.01,eia.gov,false,
2023-01-06 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,511.3,631.79,1.78,0.02,eia.gov,false,
2023-01-06 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.22,629.76,1.56,0.03,eia.gov,false,
2023-01-06 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.89,622.72,2.02,0.03,eia.gov,false,
2023-01-06 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.44,619.0,2.13,0.02,eia.gov,false,
2023-01-06 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.12,624.06,1.93,0.0,eia.gov,false,
