Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-05 20:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,776.39,877.04,1.97,1.79,eia.gov,false,
2023-01-05 21:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,774.9,877.21,0.84,0.7,eia.gov,false,
2023-01-05 22:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,729.28,834.67,0.13,0.04,eia.gov,false,
2023-01-05 23:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,720.55,826.09,0.1,0.01,eia.gov,false,
2023-01-06 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,728.41,833.97,0.08,0.01,eia.gov,false,
2023-01-06 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,734.92,840.55,0.1,0.01,eia.gov,false,
2023-01-06 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,732.57,838.85,0.12,0.02,eia.gov,false,
2023-01-06 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,731.6,837.95,0.11,0.02,eia.gov,false,
2023-01-06 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,754.32,859.7,0.14,0.02,eia.gov,false,
2023-01-06 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,759.32,864.47,0.09,0.01,eia.gov,false,
2023-01-06 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,766.37,871.21,0.08,0.01,eia.gov,false,
2023-01-06 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,778.39,882.76,0.13,0.02,eia.gov,false,
2023-01-06 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,775.58,880.05,0.09,0.01,eia.gov,false,
2023-01-06 09:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,782.54,886.73,0.1,0.01,eia.gov,false,
2023-01-06 10:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,771.09,875.73,0.08,0.01,eia.gov,false,
2023-01-06 11:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,749.84,855.32,0.05,0.01,eia.gov,false,
2023-01-06 12:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,723.89,830.37,0.04,0.03,eia.gov,false,
2023-01-06 13:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,729.79,836.04,0.0,0.0,eia.gov,false,
2023-01-06 14:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,751.39,856.64,0.12,0.12,eia.gov,false,
2023-01-06 15:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,807.49,910.31,0.28,0.28,eia.gov,false,
2023-01-06 16:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,806.23,908.82,0.56,0.56,eia.gov,false,
2023-01-06 17:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,790.36,893.53,0.63,0.62,eia.gov,false,
2023-01-06 18:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,787.46,890.6,0.76,0.75,eia.gov,false,
2023-01-06 19:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,776.26,879.33,1.21,1.18,eia.gov,false,
2023-01-06 20:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,757.17,859.36,2.81,2.75,eia.gov,false,
2023-01-06 21:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,730.45,834.22,2.46,2.4,eia.gov,false,
2023-01-06 22:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,720.48,826.95,0.35,0.29,eia.gov,false,
2023-01-06 23:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,702.01,809.48,0.04,0.01,eia.gov,false,
2023-01-07 00:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,703.13,810.55,0.03,0.0,eia.gov,false,
2023-01-07 01:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,728.92,835.3,0.03,0.0,eia.gov,false,
2023-01-07 02:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,782.54,886.81,0.06,0.01,eia.gov,false,
2023-01-07 03:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,791.98,895.87,0.05,0.01,eia.gov,false,
2023-01-07 04:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,773.88,878.44,0.03,0.0,eia.gov,false,
2023-01-07 05:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,796.17,899.8,0.01,0.0,eia.gov,false,
2023-01-07 06:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,814.45,917.33,0.02,0.0,eia.gov,false,
2023-01-07 07:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,839.01,940.91,0.03,0.0,eia.gov,false,
2023-01-07 08:00:00,USA,Seminole Electric Cooperative,US-FLA-SEC,851.02,952.44,0.04,0.0,eia.gov,false,
